latitude,longitude,average_number_of_ratings_of_each_restaurant_around(250m)_this_point
41.44865448275862,2.174116551724138,17.8
41.38891627586207,2.196483172413793,344.1515151515151
41.41070937931035,2.1783038620689656,510.9736842105263
41.40000565517241,2.1597670344827584,666.9655172413793
41.37577765517241,2.1387790344827584,602.7534246575342
41.46211448275862,2.185776551724138,0.0
41.40782455172413,2.203598344827586,477.1764705882353
41.46753062068965,2.1858361379310343,0.0
41.348472,2.170712,0.0
41.43506593103448,2.1808742068965516,1372.15
41.446187448275865,2.139553655172414,0.0
41.40817806896551,2.1529497931034483,226.24
41.38116165517241,2.1434430344827584,541.5675675675676
41.38654565517241,2.1481070344827584,548.4736842105264
41.40260124137931,2.175912275862069,605.179104477612
41.41378703448276,2.125382896551724,0.0
41.367412413793105,2.17322275862069,0.0
41.42715062068965,2.1508561379310343,0.0
41.37552055172414,2.175614344827586,913.6666666666666
41.432277517241374,2.192355448275862,319.5238095238095
41.340653103448275,2.1268806896551724,18.0
41.33238427586207,2.147511172413793,0.0
41.4139155862069,2.10696524137931,574.0
41.44602675862069,2.162575724137931,0.0
41.40279406896551,2.1482857931034482,291.6521739130435
41.37824468965517,2.1733419310344826,681.0978260869565
41.35658013793103,2.1731035862068966,0.0
41.42977834482759,2.1623969655172415,474.9107142857143
41.41045227586207,2.215139172413793,1928.2941176470588
41.32161627586207,2.138183172413793,212.5
41.33257710344827,2.1198846896551724,26.666666666666668
41.42410510344827,2.1991726896551724,76.66666666666667
41.397249379310345,2.1666438620689656,745.4366197183099
41.40821020689655,2.148345379310345,433.52941176470586
41.40522896551724,2.187453103448276,363.11764705882354
41.32969227586207,2.145179172413793,0.0
41.400134206896546,2.141349379310345,190.53125
41.4131764137931,2.21286675862069,87.8
41.42439434482759,2.1577329655172415,181.8181818181818
41.35946496551724,2.147809103448276,0.0
41.37593834482759,2.1157569655172415,245.0
41.440482068965515,2.1809337931034483,112.6
41.36475255172414,2.166286344827586,0.0
41.36757310344827,2.1502006896551724,579.6666666666666
41.41346565517241,2.1714270344827584,149.57142857142858
41.36750882758621,2.159409517241379,24.0
41.37314993103448,2.1272382068965516,168.17391304347825
41.337832551724134,2.142966344827586,0.0
41.41330496551724,2.194449103448276,445.0833333333333
41.41058082758621,2.196721517241379,406.14285714285717
41.35670868965517,2.1546859310344826,0.0
41.42676496551724,2.206109103448276,133.75
41.3701044137931,2.17555475862069,129.0
41.383660827586205,2.173401517241379,919.7983193277311
41.391897517241375,2.157375448275862,829.2647058823529
41.43798289655172,2.1509753103448275,2517.5
41.32171268965517,2.1243699310344826,0.0
41.36734813793103,2.1824315862068966,0.0
41.42423365517241,2.1807550344827584,465.8484848484849
41.440514206896545,2.176329379310345,258.94594594594594
41.44352758620689,2.13261724137931,0.0
41.40016634482759,2.1367449655172415,192.66666666666666
41.42429793103448,2.1715462068965516,180.0
41.42416937931034,2.1899638620689656,281.3448275862069
41.467691310344826,2.1628140689655173,0.0
41.38411075862069,2.108939724137931,0.0
41.40846731034483,2.1115100689655173,0.0
41.40256910344827,2.1805166896551724,445.8888888888889
41.42167020689655,2.160005379310345,97.0
41.42202372413793,2.1093568275862067,0.0
41.38616,2.20336,740.0
41.39773144827586,2.097577655172414,0.0
41.332416413793105,2.14290675862069,0.0
41.337703999999995,2.161384,0.0
41.40314758620689,2.09763724137931,0.0
41.34578,2.16838,0.0
41.367444551724134,2.168618344827586,0.0
41.40814593103448,2.1575542068965516,386.57142857142856
41.384014344827584,2.1227529655172415,56.333333333333336
41.35398455172414,2.156958344827586,599.5
41.35930427586207,2.170831172413793,0.0
41.41641475862069,2.136923724137931,185.0
41.373021379310345,2.1456558620689656,272.6666666666667
41.41862468965517,2.2083219310344826,265.3
41.408113793103446,2.162158620689655,642.1875
41.391672551724135,2.189606344827586,533.8611111111111
41.40798524137931,2.180576275862069,296.3695652173913
41.4489115862069,2.13728124137931,0.0
41.39430027586207,2.201147172413793,373.9166666666667
41.435355172413786,2.1394344827586207,0.0
41.43493737931035,2.1992918620689657,124.33333333333333
41.413626344827584,2.1484049655172415,342.0
41.386738482758616,2.120480551724138,35.5
41.43243820689655,2.169333379310345,79.5
41.41061296551724,2.192117103448276,296.25
41.41365848275862,2.143800551724138,519.8
41.44080344827586,2.134889655172414,0.0
41.437950758620694,2.155579724137931,87.8
41.41596482758621,2.201385517241379,229.85714285714286
41.44868662068965,2.1695121379310343,0.0
41.38933406896552,2.1366257931034482,631.140625
41.38084027586207,2.189487172413793,923.5959595959596
41.3864492413793,2.161920275862069,1092.5393258426966
41.343184413793104,2.15223475862069,0.0
41.437629379310344,2.2016238620689657,268.6666666666667
41.40503613793103,2.2150795862068966,394.3333333333333
41.45939034482759,2.1880489655172415,0.0
41.416125517241376,2.178363448275862,172.125
41.426861379310346,2.1922958620689657,119.125
41.37846965517241,2.1411110344827584,739.5555555555555
41.41654331034483,2.1185060689655173,0.0
41.41920317241379,2.1254424827586207,0.0
41.45416703448276,2.160362896551724,0.0
41.41106289655173,2.1276553103448275,513.6666666666666
41.40830662068965,2.1345321379310342,260.35714285714283
41.408628,2.088488,0.0
41.40564675862069,2.127595724137931,283.42857142857144
41.405839586206895,2.09996924137931,0.0
41.38132234482759,2.1204209655172415,55.75
41.40590386206897,2.0907604137931033,0.0
41.41881751724138,2.180695448275862,359.1794871794872
41.41615765517241,2.1737590344827584,166.52631578947367
41.397024413793105,2.19887475862069,699.4117647058823
41.39446096551724,2.178125103448276,885.6341463414634
41.446091034482755,2.153366896551724,0.0
41.39218675862069,2.115935724137931,0.0
41.402986896551724,2.1206593103448275,232.0
41.34062096551724,2.131485103448276,0.0
41.351164,2.173044,0.0
41.42990689655172,2.1439793103448275,362.38461538461536
41.44339903448276,2.151034896551724,0.0
41.335301241379305,2.117612275862069,19.0
41.42961765517241,2.1854190344827584,353.675
41.40282620689655,2.143681379310345,195.0625
41.40772813793103,2.2174115862068966,2823.516129032258
41.321680551724135,2.128974344827586,0.0
41.39426813793103,2.2057515862068966,1727.1
41.40244055172413,2.198934344827586,831.179104477612
41.37814827586207,2.187155172413793,950.9245283018868
41.38943048275862,2.122812551724138,698.125
41.43237393103448,2.1785422068965516,209.3181818181818
41.44333475862069,2.160243724137931,0.0
41.44073917241379,2.1440984827586207,198.0
41.36199627586207,2.173163172413793,163.0
41.38638496551724,2.171129103448276,1892.1411764705883
41.41859255172414,2.212926344827586,246.0
41.38369296551724,2.168797103448276,933.6949152542373
41.38622427586207,2.194151172413793,943.0
41.41333710344827,2.1898446896551724,237.43333333333334
41.39192965517241,2.1527710344827584,670.008547008547
41.345908551724136,2.149962344827586,0.0
41.34863268965517,2.1476899310344826,0.0
41.348536275862074,2.161503172413793,0.0
41.338025379310345,2.1153398620689656,0.0
41.40272979310345,2.157494620689655,572.2619047619048
41.43532303448276,2.144038896551724,642.0
41.345940689655166,2.1453579310344826,836.0
41.3943324137931,2.19654275862069,246.66666666666666
41.44327048275862,2.169452551724138,125.0
41.42404082758621,2.208381517241379,0.0
41.36465613793103,2.1800995862068966,0.0
41.451250068965514,2.1902617931034483,121.375
41.327032413793106,2.13824275862069,0.0
41.40006993103448,2.1505582068965516,260.25
41.35408096551724,2.143145103448276,463.0
41.41077365517241,2.1690950344827584,175.68
41.39984496551724,2.182789103448276,556.64
41.39458951724138,2.159707448275862,831.5277777777778
41.351292551724136,2.154626344827586,0.0
41.34331296551724,2.133817103448276,0.0
41.426989931034484,2.1738782068965516,312.1875
41.42711848275862,2.155460551724138,384.8333333333333
41.41388344827586,2.111569655172414,1238.0
41.367637379310345,2.1409918620689656,172.125
41.41878537931034,2.1852998620689656,213.30434782608697
41.38936620689655,2.132021379310345,633.5142857142857
41.410645103448275,2.1875126896551724,338.3255813953488
41.39481448275862,2.127476551724138,239.85714285714286
41.356644413793106,2.16389475862069,0.0
41.39157613793103,2.2034195862068966,4024.0
41.41609337931035,2.1829678620689656,391.39130434782606
41.391865379310346,2.1619798620689656,980.013698630137
41.32700027586207,2.142847172413793,116.0
41.44310979310345,2.192474620689655,124.5
41.33805751724138,2.110735448275862,0.0
41.42964979310345,2.180814620689655,410.9375
41.38404648275862,2.118148551724138,9.0
41.321648413793106,2.13357875862069,212.5
41.39712082758621,2.185061517241379,207.42105263157896
41.410870068965515,2.1552817931034483,463.35714285714283
41.44057848275862,2.167120551724138,306.5
41.37834110344827,2.1595286896551724,606.4166666666666
41.40577531034483,2.1091780689655173,0.0
41.39994137931034,2.1689758620689656,464.69642857142856
41.36760524137931,2.145596275862069,224.6153846153846
41.34058882758621,2.136089517241379,0.0
41.44846165517241,2.2017430344827584,69.66666666666667
41.41372275862069,2.134591724137931,4718.0
41.413144275862074,2.217471172413793,177.4090909090909
41.34584427586207,2.159171172413793,0.0
41.42433006896552,2.1669417931034483,41.0
41.40853158620689,2.10230124137931,0.0
41.35674082758621,2.150081517241379,0.0
41.38901268965517,2.1826699310344826,809.8378378378378
41.448622344827584,2.1787209655172415,61.8
41.394525241379306,2.168916275862069,782.9879518072289
41.411223586206894,2.10463324137931,574.0
41.44612317241379,2.1487624827586207,0.0
41.402408413793104,2.20353875862069,423.6756756756757
41.45407062068965,2.1741761379310343,0.0
41.381033103448274,2.1618606896551724,703.3048780487804
41.39965213793103,2.2104155862068966,710.5
41.43519448275862,2.162456551724138,64.4
41.39442882758621,2.182729517241379,796.4782608695652
41.405711034482756,2.118386896551724,0.0
41.38407862068965,2.1135441379310342,0.0
41.43240606896551,2.1739377931034483,355.7826086956522
41.402665517241374,2.166703448275862,415.7368421052632
41.33504413793103,2.1544475862068966,0.0
41.38391793103448,2.1365662068965516,296.85714285714283
41.32443682758621,2.122097517241379,0.0
41.40567889655173,2.1229913103448275,0.0
41.435130206896545,2.171665379310345,258.67857142857144
41.421959448275864,2.118565655172414,174.25
41.335269103448276,2.1222166896551724,2.0
41.35680510344827,2.1408726896551724,353.35714285714283
41.45131434482759,2.1810529655172415,0.0
41.44599462068965,2.1671801379310343,1976.0
41.394846620689655,2.1228721379310342,253.0
41.416479034482755,2.127714896551724,0.0
41.451346482758616,2.176448551724138,0.0
41.43788648275862,2.164788551724138,175.83333333333334
41.43782220689655,2.173997379310345,277.9655172413793
41.32982082758621,2.126761517241379,0.0
41.327160965517244,2.119825103448276,0.0
41.41080579310345,2.164490620689655,285.0357142857143
41.340396,2.163716,0.0
41.42179875862069,2.141587724137931,226.5
41.43516234482759,2.1670609655172415,172.0
41.410548689655165,2.2013259310344826,435.84615384615387
41.337896827586206,2.133757517241379,0.0
41.38939834482759,2.1274169655172415,1607.9473684210527
41.380936689655165,2.1756739310344826,979.1210526315789
41.3622212413793,2.140932275862069,114.16666666666667
41.42727917241379,2.1324384827586207,0.0
41.38119379310345,2.138838620689655,479.0204081632653
41.435226620689654,2.1578521379310343,4.0
41.422088,2.100148,150.0
41.362028413793105,2.16855875862069,0.0
41.419331724137926,2.1070248275862067,0.0
41.38362868965517,2.1780059310344826,838.8264462809917
41.43814358620689,2.12795324137931,0.0
41.35388813793103,2.1707715862068966,0.0
41.40843517241379,2.1161144827586207,0.0
41.399877103448276,2.1781846896551724,526.1818181818181
41.332448551724134,2.138302344827586,0.0
41.386834896551726,2.1066673103448275,0.0
41.402633379310345,2.1713078620689656,545.3048780487804
41.38657779310345,2.143502620689655,283.8333333333333
41.383468,2.201028,817.0
41.32978868965517,2.1313659310344826,0.0
41.41115931034483,2.1138420689655173,0.0
41.41875324137931,2.189904275862069,343.45454545454544
41.37273213793103,2.1870955862068966,722.8333333333334
41.40292262068965,2.1298681379310342,132.25
41.40808165517241,2.1667630344827584,324.8333333333333
41.3593364137931,2.16622675862069,0.0
41.44628386206897,2.1257404137931033,0.0
41.44304551724138,2.201683448275862,1102.3333333333333
41.39766717241379,2.1067864827586207,0.0
41.41083793103448,2.1598862068965516,283.73333333333335
41.41631834482759,2.1507369655172415,83.33333333333333
41.440707034482756,2.148702896551724,0.0
41.44871875862069,2.164907724137931,0.0
41.42971406896552,2.1716057931034483,680.3428571428572
41.44038565517241,2.1947470344827584,450.0
41.40237627586207,2.208143172413793,468.6842105263158
41.41651117241379,2.1231104827586207,0.0
41.397570758620695,2.120599724137931,665.8947368421053
41.38888413793103,2.2010875862068966,1172.142857142857
41.37004013793103,2.1847635862068966,9.0
41.38109737931035,2.1526518620689656,414.0281690140845
41.402311999999995,2.217352,202.0
41.46493503448276,2.169690896551724,96.5
41.388852,2.205692,0.0
41.42455503448276,2.134710896551724,162.0
41.42478,2.10248,0.0
41.36468827586207,2.175495172413793,163.0
41.35135682758621,2.145417517241379,67.33333333333333
41.3754884137931,2.18021875862069,665.3
41.41917103448276,2.130046896551724,0.0
41.40532537931035,2.1736398620689656,735.7471264367816
41.42458717241379,2.1301064827586207,0.0
41.451442896551725,2.1626353103448275,0.0
41.37558482758621,2.166405517241379,531.438202247191
41.38635282758621,2.175733517241379,859.6603773584906
41.44067489655173,2.1533073103448275,44.0
41.41320855172413,2.208262344827586,191.4
41.416446896551726,2.1323193103448275,3603.75
41.41336924137931,2.185240275862069,263.4230769230769
41.405004,2.219684,2976.0
41.33799324137931,2.119944275862069,0.0
41.40795310344827,2.1851806896551724,300.5128205128205
41.424715724137926,2.1116888275862067,0.0
41.3539524137931,2.16156275862069,0.0
41.381258068965515,2.1296297931034482,260.58620689655174
41.429842620689655,2.1531881379310343,3695.0
41.434905241379305,2.203896275862069,108.64285714285714
41.416029103448274,2.1921766896551724,476.45454545454544
41.40506827586207,2.210475172413793,248.85714285714286
41.459454620689655,2.1788401379310343,60.333333333333336
41.42157379310345,2.173818620689655,127.66666666666667
41.440610620689654,2.1625161379310343,230.42857142857142
41.38372510344827,2.1641926896551724,861.2209302325581
41.41884965517241,2.1760910344827584,390.3333333333333
41.329628,2.154388,137.0
41.416254068965515,2.1599457931034483,401.1
41.351421103448274,2.1362086896551724,516.0
41.32158413793103,2.1427875862068966,542.0
41.41369062068965,2.1391961379310342,144.25
41.405518206896545,2.146013379310345,379.0
41.3781804137931,2.18255075862069,467.6666666666667
41.45394206896552,2.1925937931034483,79.6
41.38350013793103,2.1964235862068966,2937.5
41.3889484137931,2.19187875862069,1265.5
41.37298924137931,2.150260275862069,166.14285714285714
41.327064551724135,2.133638344827586,0.0
41.399909241379305,2.173580275862069,538.4038461538462
41.370168689655166,2.1663459310344826,554.6
41.456698344827586,2.1857169655172415,0.0
41.33520482758621,2.131425517241379,489.0
41.35661227586207,2.168499172413793,0.0
41.45150717241379,2.1534264827586207,0.0
41.44346331034483,2.1418260689655173,0.0
41.39176896551724,2.175793103448276,690.433962264151
41.33507627586207,2.149843172413793,0.0
41.41667186206897,2.1000884137931033,633.5
41.351260413793106,2.15923075862069,599.5
41.427472,2.104812,0.0
41.39487875862069,2.118267724137931,207.0
41.34321655172413,2.147630344827586,0.0
41.37561696551724,2.161801103448276,579.4747474747475
41.427214896551725,2.1416473103448275,0.0
41.424683586206896,2.11629324137931,0.0
41.40785668965517,2.1989939310344826,236.71428571428572
41.424137241379306,2.194568275862069,31.0
41.411095034482756,2.123050896551724,6.0
41.403083310344826,2.1068460689655173,0.0
41.39180110344827,2.1711886896551724,785.6987951807229
41.42436220689655,2.162337379310345,10.0
41.41868896551724,2.199113103448276,231.27272727272728
41.36484896551724,2.152473103448276,17.666666666666668
41.42705420689655,2.164669379310345,219.25
41.38353227586207,2.191819172413793,88.8
41.35677296551724,2.145477103448276,218.5
41.410998620689654,2.1368641379310342,393.2758620689655
41.37597048275862,2.111152551724138,57.0
41.397056551724134,2.194270344827586,395.04761904761904
41.386320689655165,2.1803379310344826,859.0942028985507
41.429521241379305,2.199232275862069,118.0
41.36747668965517,2.1640139310344826,1411.0
41.4268292413793,2.196900275862069,1.0
41.432566758620695,2.150915724137931,791.8
41.39228317241379,2.1021224827586207,0.0
41.372699999999995,2.1917,762.75
41.44349544827586,2.137221655172414,0.0
41.40234413793103,2.2127475862068966,556.5
41.435451586206895,2.12562124137931,0.0
41.33251282758621,2.129093517241379,0.0
41.43779006896551,2.1786017931034483,183.6875
41.381225931034486,2.1342342068965516,271.3777777777778
41.3647204137931,2.17089075862069,0.0
41.37007227586207,2.180159172413793,63.6
41.41385131034483,2.1161740689655173,0.0
41.41103075862069,2.132259724137931,770.0
41.42734344827586,2.123229655172414,0.0
41.44355972413793,2.1280128275862067,0.0
41.41349779310345,2.166822620689655,289.45454545454544
41.44320620689655,2.178661379310345,138.56756756756758
41.42442648275862,2.153128551724138,132.9
41.397281517241375,2.162039448275862,671.364705882353
41.32966013793103,2.1497835862068966,0.0
41.35927213793103,2.1754355862068966,0.0
41.41125572413792,2.1000288275862067,0.0
41.45413489655172,2.1649673103448275,0.0
41.43496951724138,2.194687448275862,314.44444444444446
41.40513255172414,2.201266344827586,404.14285714285717
41.413272827586205,2.199053517241379,378.9166666666667
41.41397986206896,2.0977564137931033,0.0
41.456826896551725,2.1672993103448275,0.0
41.41128786206897,2.0954244137931033,0.0
41.39439668965517,2.1873339310344826,384.44
41.400359172413786,2.1091184827586207,374.0
41.415932689655165,2.2059899310344826,299.75
41.39753862068965,2.1252041379310342,492.7916666666667
41.372892827586206,2.164073517241379,579.1747572815534
41.38135448275862,2.115816551724138,173.0
41.37542413793103,2.1894275862068966,1113.3584905660377
41.38949475862069,2.113603724137931,206.16666666666666
41.40305117241379,2.1114504827586207,188.0
41.42997117241379,2.1347704827586207,0.0
41.3972172413793,2.171248275862069,905.4266666666666
41.410677241379304,2.182908275862069,466.8292682926829
41.36494537931034,2.1386598620689656,658.2857142857143
41.364624,2.184704,0.0
41.40837089655172,2.1253233103448275,6.0
41.46227517241379,2.1627544827586207,0.0
41.38385365517241,2.1457750344827584,212.31578947368422
41.36497751724138,2.134055448275862,580.3333333333334
41.42131668965517,2.2106539310344826,792.1666666666666
41.414012,2.093152,0.0
41.37295710344827,2.1548646896551724,334.9047619047619
41.45673048275862,2.181112551724138,0.0
41.33786468965517,2.1383619310344826,0.0
41.43266317241379,2.1371024827586207,0.0
41.37292496551724,2.159469103448276,375.78125
41.38952689655172,2.1089993103448275,0.0
41.34071737931035,2.1176718620689656,93.0
41.35924,2.18004,5.0
41.40840303448276,2.120718896551724,0.0
41.37830896551724,2.164133103448276,548.5357142857143
41.45403848275862,2.178780551724138,0.0
41.45951889655172,2.1696313103448275,0.0
41.405486068965516,2.1506177931034482,368.17857142857144
41.44336689655172,2.1556393103448275,0.0
41.332319999999996,2.15672,0.0
41.380904551724136,2.180278344827586,746.3644067796611
41.39468593103448,2.1458942068965516,388.2828282828283
41.435098068965516,2.1762697931034483,324.0
41.44314193103448,2.1878702068965517,237.21428571428572
41.37574551724138,2.143383448275862,387.03125
41.386609931034485,2.1388982068965516,297.9736842105263
41.37856606896551,2.1272977931034482,303.225
41.405293241379304,2.178244275862069,505.57142857142856
41.45948675862069,2.174235724137931,50.0
41.400102068965516,2.1459537931034482,234.90196078431373
41.38930193103448,2.1412302068965516,415.9574468085106
41.38382151724138,2.150379448275862,329.8125
41.443238344827584,2.1740569655172415,152.78571428571428
41.41923531034483,2.1208380689655173,16.5
41.38959117241379,2.0997904827586207,0.0
41.35138896551724,2.140813103448276,435.0
41.3458764137931,2.15456675862069,700.0
41.35119613793103,2.1684395862068966,0.0
41.405261103448275,2.1828486896551724,218.72727272727272
41.38680275862069,2.111271724137931,920.7272727272727
41.39212248275862,2.125144551724138,350.6666666666667
41.32696813793103,2.1474515862068966,0.0
41.354048827586205,2.147749517241379,230.0
